Year	Round	raceId	Driver	driverId	LapTime_sec	best_s1_sec	best_s2_sec	best_s3_sec	FastestPracticeLap_sec	SpeedI1_mph	SpeedI2_mph	SpeedFL_mph	SpeedST_mph	best_theory_lap_sec	Session
2021	19	1054.0	MSC	mick-schumacher	74.066	18.955	37.946	17.165	70.885	190.139526	158.449605	187.654042	187.654042	74.066	FP2
2021	19	1054.0	NOR	lando-norris	73.581	18.793	37.506	16.977	70.61	186.4113	159.692347	186.4113	188.896784	73.276	FP2
2021	19	1054.0	OCO	esteban-ocon	72.407	18.593	36.856	16.904	70.145	185.168558	157.828234	185.168558	187.654042	72.353	FP2
2021	19	1054.0	PER	sergio-perez	72.903	18.82	36.935	16.876	69.492	187.654042	156.585492	182.683074	174.605251	72.631	FP2
2021	19	1054.0	RAI	kimi-raikkonen	73.355	18.765	37.56	16.91	70.443	192.003639	160.935089	191.382268	188.896784	73.235	FP2
2021	19	1054.0	RIC	daniel-ricciardo	73.448	18.953	37.286	16.964	70.99	185.168558	157.206863	186.4113	187.032671	73.203	FP2
2021	19	1054.0	RUS	george-russell	73.615	18.9	37.823	16.862	70.938	183.925816	159.692347	187.654042	190.760897	73.585	FP2
2021	19	1054.0	SAI	carlos-sainz-jr	73.078	18.712	37.266	16.809	70.124	188.896784	159.692347	186.4113	185.789929	72.787	FP2
2021	19	1054.0	STR	lance-stroll	73.426	18.963	37.4	17.04	70.352	187.654042	156.585492	183.925816	185.168558	73.403	FP2
2021	19	1054.0	TSU	yuki-tsunoda	73.726	18.941	37.587	16.753	70.374	188.896784	158.449605	184.547187	185.168558	73.281	FP2
2021	19	1054.0	VER	max-verstappen	72.102	18.571	36.554	16.883	69.417	185.789929	155.964121	184.547187	178.954848	72.008	FP2
2021	19	1054.0	VET	sebastian-vettel	73.747	18.94	37.592	16.906	70.413	185.789929	160.313718	183.925816	178.333477	73.438	FP2
2021	20	1055.0	ALO	fernando-alonso	84.056	27.397	28.197	28.404	83.186	153.478637	172.119767	189.518155	194.489123	83.998	FP2
2021	20	1055.0	BOT	valtteri-bottas	83.148	27.127	27.884	28.024	82.31	151.614524	172.119767	187.654042	195.110494	83.035	FP2
2021	20	1055.0	GAS	pierre-gasly	83.357	27.341	28.044	27.886	82.835	154.100008	174.605251	193.867752	192.62501	83.271	FP2
2021	20	1055.0	GIO	antonio-giovinazzi	85.072	27.792	28.742	28.463	84.288	149.12904	174.605251	190.760897	196.974607	84.997	FP2
2021	20	1055.0	HAM	lewis-hamilton	83.57	27.319	27.974	28.263	82.388	151.614524	171.498396	188.27541300000001	193.867752	83.556	FP2
2021	20	1055.0	LAT	nicholas-latifi	85.209	27.902	28.53	28.546	84.499	149.750411	174.605251	187.032671	191.382268	84.978	FP2
2021	20	1055.0	LEC	charles-leclerc	84.095	27.429	28.234	28.273	83.276	151.614524	173.362509	185.789929	191.382268	83.936	FP2
2021	20	1055.0	MAZ	nikita-mazepin	87.5	28.412	29.515	29.465	87.5	149.12904	170.877025	188.27541300000001	192.003639	87.392	FP1
2021	20	1055.0	MSC	mick-schumacher	85.575	28.078	28.671	28.713	84.68	149.12904	174.605251	190.139526	196.974607	85.462	FP2
2021	20	1055.0	NOR	lando-norris	83.632	27.387	28.154	28.091	83.632	152.235895	173.98388	188.896784	193.867752	83.632	FP2
2021	20	1055.0	OCO	esteban-ocon	84.041	27.637	28.245	28.154	83.209	151.614524	172.119767	183.30444500000002	191.382268	84.036	FP2
2021	20	1055.0	PER	sergio-perez	83.787	27.527	28.16	28.04	82.846	151.614524	171.498396	188.896784		83.727	FP2
2021	20	1055.0	RAI	kimi-raikkonen	84.631	27.729	28.533	28.363	84.246	149.12904	173.98388	188.896784	194.489123	84.625	FP2
2021	20	1055.0	RIC	daniel-ricciardo	84.135	27.682	28.318	28.116	83.711	152.235895	174.605251	189.518155	195.731865	84.116	FP2
2021	20	1055.0	RUS	george-russell	84.954	27.973	28.518	28.374	83.923	151.614524	172.119767	189.518155	194.489123	84.865	FP2
2021	20	1055.0	SAI	carlos-sainz-jr	84.033	27.614	28.232	28.187	83.048	148.507669	172.741138	187.654042	193.246381	84.033	FP2
2021	20	1055.0	STR	lance-stroll	83.705	27.528	28.176	28.001	83.705	150.993153	175.226622	195.731865	193.867752	83.705	FP2
2021	20	1055.0	TSU	yuki-tsunoda	83.735	27.269	28.135	28.212	83.567	151.614524	172.119767	188.27541300000001	190.760897	83.616	FP2
2021	20	1055.0	VER	max-verstappen	83.498	27.351	28.075	27.969	82.651	152.235895	172.119767	187.654042	188.896784	83.395	FP2
2021	20	1055.0	VET	sebastian-vettel	84.02	27.55	28.2	28.185	83.884	150.371782	173.98388	192.003639	193.246381	83.935	FP2
2021	21	1056.0	ALO	fernando-alonso	89.441	32.54	28.665	28.236	89.418	178.954848	192.62501	183.30444500000002	200.08146200000002	89.441	FP2
2021	21	1056.0	BOT	valtteri-bottas	89.079	32.747	28.389	27.892	89.019	180.818961	199.460091	188.27541300000001	202.566946	89.028	FP2
2021	21	1056.0	GAS	pierre-gasly	89.099	32.419	28.463	28.217	88.715	178.333477	196.353236	182.683074	194.489123	89.099	FP2
2021	21	1056.0	GIO	antonio-giovinazzi	90.11	32.875	28.866	28.337	89.59	175.847993	196.353236	185.168558	199.460091	90.078	FP2
2021	21	1056.0	HAM	lewis-hamilton	89.018	32.624	28.438	27.956	88.314	178.954848	198.217349	186.4113	200.702833	89.018	FP2
2021	21	1056.0	LAT	nicholas-latifi	91.039	33.414	29.115	28.436	90.366	179.576219	198.217349	190.760897	202.566946	90.965	FP2
2021	21	1056.0	LEC	charles-leclerc	89.772	32.591	28.73	28.154	89.101	177.712106	195.731865	188.27541300000001	198.83872	89.475	FP2
2021	21	1056.0	MAZ	nikita-mazepin	91.629	33.746	29.16	28.702	90.979	175.847993	196.974607	186.4113	200.08146200000002	91.608	FP2
2021	21	1056.0	MSC	mick-schumacher	90.652	33.175	29.013	28.464	90.652	177.712106	195.731865	185.789929	198.83872	90.652	FP2
2021	21	1056.0	NOR	lando-norris	90.004	32.755	28.83	28.26	89.3	177.090735	192.003639	189.518155	197.595978	89.845	FP2
2021	21	1056.0	OCO	esteban-ocon	89.555	32.689	28.612	28.254	89.177	180.19759	195.731865	188.27541300000001	200.702833	89.555	FP2
2021	21	1056.0	PER	sergio-perez	89.768	32.742	28.747	28.225	88.629	177.712106	194.489123	187.654042	197.595978	89.714	FP2
2021	21	1056.0	RAI	kimi-raikkonen	90.276	32.955	28.951	28.311	89.689	176.469364	195.110494	183.30444500000002	198.217349	90.217	FP2
2021	21	1056.0	RIC	daniel-ricciardo	89.968	33.018	28.765	28.185	89.717	179.576219	199.460091	188.896784	202.566946	89.968	FP2
2021	21	1056.0	RUS	george-russell	90.506	32.871	28.835	28.449	90.034	178.333477	195.110494	183.30444500000002	198.83872	90.155	FP2
2021	21	1056.0	SAI	carlos-sainz-jr	89.589	32.488	28.806	28.137	89.149	177.712106	193.246381	184.547187	196.353236	89.431	FP2
2021	21	1056.0	STR	lance-stroll	90.442	32.977	28.902	28.457	90.03	177.090735	193.246381	183.30444500000002	197.595978	90.336	FP2
2021	21	1056.0	TSU	yuki-tsunoda	89.597	32.69	28.608	28.211	88.641	178.333477	196.353236	182.061703	199.460091	89.509	FP2
2021	21	1056.0	VER	max-verstappen	89.213	32.55	28.547	27.99	88.1	178.954848	194.489123	188.896784	196.974607	89.087	FP2
2021	21	1056.0	VET	sebastian-vettel	90.502	33.005	28.875	28.438	90.296	178.333477	193.867752	185.168558	200.08146200000002	90.318	FP2
2021	22	1057.0	AIT	jack-aitken	87.481	17.763	37.336	32.228	87.481	174.605251	190.139526	134.216136	195.731865	87.327	FP1
2021	22	1057.0	ALO	fernando-alonso	84.495	17.34	36.336	30.549	84.495	175.847993	193.867752	134.216136	195.110494	84.225	FP2
2021	22	1057.0	BOT	valtteri-bottas	84.083	17.234	36.151	30.372	84.025	177.712106	195.110494	136.70162	198.83872	83.757	FP2
2021	22	1057.0	GAS	pierre-gasly	84.94	17.487	36.385	30.871	84.251	175.847993	194.489123	136.080249	195.731865	84.743	FP2
2021	22	1057.0	GIO	antonio-giovinazzi	85.108	17.448	36.581	31.04	85.048	175.847993	195.110494	136.70162	197.595978	85.069	FP2
2021	22	1057.0	HAM	lewis-hamilton	83.691	17.207	36.209	30.275	83.274	178.954848	195.731865	137.322991	198.217349	83.691	FP2
2021	22	1057.0	LAT	nicholas-latifi	85.687	17.497	36.862	31.328	85.322	177.090735	194.489123	136.080249	197.595978	85.687	FP2
2021	22	1057.0	LEC	charles-leclerc	84.557	17.466	36.389	30.666	84.557	175.226622	194.489123	137.944362	195.110494	84.521	FP2
2021	22	1057.0	MAZ	nikita-mazepin	86.336	17.751	37.04	31.519	86.332	175.226622	192.62501	134.216136	198.83872	86.31	FP2
2021	22	1057.0	MSC	mick-schumacher	85.784	17.58	36.761	31.409	85.34	176.469364	193.867752	133.594765	195.731865	85.75	FP2
2021	22	1057.0	NOR	lando-norris	85.153	17.521	36.682	30.809	84.106	173.98388	195.731865	136.70162	196.974607	85.012	FP2
2021	22	1057.0	OCO	esteban-ocon	84.034	17.282	36.182	30.553	84.034	180.19759	196.974607	137.322991	199.460091	84.017	FP2
2021	22	1057.0	PER	sergio-perez	84.4	17.44	36.272	30.665	84.047	177.712106	195.110494	136.080249	198.83872	84.377	FP2
2021	22	1057.0	RAI	kimi-raikkonen	85.44	17.462	36.392	31.372	85.037	177.712106	196.974607	134.837507	199.460091	85.226	FP2
2021	22	1057.0	RIC	daniel-ricciardo	84.959	17.551	36.581	30.647	84.733	172.741138	186.4113	136.080249	194.489123	84.779	FP2
2021	22	1057.0	RUS	george-russell	85.549	17.459	36.731	31.359	85.22	175.226622	194.489123	137.944362	197.595978	85.549	FP2
2021	22	1057.0	SAI	carlos-sainz-jr	84.844	17.457	36.336	30.975	84.595	175.226622	195.110494	136.70162	196.974607	84.768	FP2
2021	22	1057.0	STR	lance-stroll	85.385	17.511	36.368	31.455	84.821	177.712106	195.731865	137.322991	197.595978	85.334	FP2
2021	22	1057.0	TSU	yuki-tsunoda	84.532	17.503	38.303	32.976	84.223	176.469364		135.458878	196.353236	88.782	FP2
2021	22	1057.0	VER	max-verstappen	84.332	17.381	36.391	30.468	83.488	177.090735	196.353236	134.837507	197.595978	84.24	FP2
2021	22	1057.0	VET	sebastian-vettel	85.195	17.494	36.472	31.2	85.115	177.712106	195.731865	136.080249	196.974607	85.166	FP2
2022	1	1058.0	ALB	alexander-albon	94.735	30.128	40.667	23.807	94.735	146.022185	165.906057	173.98388	193.867752	94.602	FP2
2022	1	1058.0	ALO	fernando-alonso	92.877	29.8	39.682	23.395	92.877	147.264927	166.52742800000001	177.090735	194.489123	92.877	FP2
2022	1	1058.0	BOT	valtteri-bottas	92.951	29.662	39.8	23.324	92.951	149.12904	165.906057	175.226622	192.62501	92.786	FP2
2022	1	1058.0	GAS	pierre-gasly	93.621	29.655	40.323	23.59	93.621	146.022185	164.041944	174.605251	194.489123	93.568	FP2
2022	1	1058.0	HAM	lewis-hamilton	93.144	30.115	39.694	23.335	93.121	146.643556	164.663315	167.148799		93.144	FP2
2022	1	1058.0	HUL	nico-hulkenberg	94.061	30.22	40.156	23.685	93.971	146.022185	164.663315	169.012912	188.27541300000001	94.061	FP2
2022	1	1058.0	LAT	nicholas-latifi	94.486	30.219	40.618	23.603	94.486	146.022185	166.52742800000001	173.362509	192.62501	94.44	FP2
2022	1	1058.0	LEC	charles-leclerc	92.023	29.454	39.445	23.087	92.023	147.886298	166.52742800000001	176.469364	193.246381	91.986	FP2
2022	1	1058.0	MAG	kevin-magnussen	93.183	29.866	39.962	23.355	93.183	147.886298	167.148799	177.712106	196.353236	93.183	FP2
2022	1	1058.0	MSC	mick-schumacher	93.085	29.881	40.016	23.188	93.085	147.264927	167.148799	177.712106	195.110494	93.085	FP2
2022	1	1058.0	NOR	lando-norris	93.28	29.967	39.687	23.626	93.28	146.643556	164.663315	170.877025	191.382268	93.28	FP2
2022	1	1058.0	OCO	esteban-ocon	93.36	29.877	40.051	23.432	93.36	147.264927	166.52742800000001	173.362509	195.110494	93.36	FP2
2022	1	1058.0	PER	sergio-perez	92.958	30.003	39.637	23.292	92.791	144.158072	164.663315	174.605251	192.62501	92.932	FP2
2022	1	1058.0	RIC	daniel-ricciardo	94.166	30.135	40.198	23.833	94.166	146.643556	165.284686	173.98388	192.003639	94.166	FP2
2022	1	1058.0	RUS	george-russell	92.529	29.817	39.484	23.228	92.529	146.643556	164.041944	174.605251	190.760897	92.529	FP2
2022	1	1058.0	SAI	carlos-sainz-jr	92.52	29.621	39.587	23.312	92.52	147.264927	165.284686	175.226622	191.382268	92.52	FP2
2022	1	1058.0	STR	lance-stroll	93.958	30.088	40.251	23.619	93.92	147.264927	163.420573	172.119767	190.139526	93.958	FP2
2022	1	1058.0	TSU	yuki-tsunoda	93.789	29.988	40.213	23.528	93.789	144.77944300000001	164.041944	173.98388	192.62501	93.729	FP2
2022	1	1058.0	VER	max-verstappen	91.936	29.376	39.507	23.053	91.936	146.022185	165.284686	175.226622	195.110494	91.936	FP2
2022	1	1058.0	ZHO	guanyu-zhou	93.953	30.014	40.28	23.466	93.88	147.264927	165.284686	174.605251	190.760897	93.76	FP2
2022	2	1059.0	ALB	alexander-albon	91.866	33.721	29.443	28.605	91.374	173.98388	196.974607	183.925816	198.217349	91.769	FP2
2022	2	1059.0	ALO	fernando-alonso	90.944	33.238	29.026	28.478	90.296	175.226622	195.731865	184.547187	201.324204	90.742	FP2
2022	2	1059.0	BOT	valtteri-bottas	90.832	33.21	29.184	28.438	90.03	173.362509	197.595978	181.440332	200.08146200000002	90.832	FP2
2022	2	1059.0	GAS	pierre-gasly	90.963	33.166	29.137	28.492	90.148	174.605251	198.83872	180.818961	201.945575	90.795	FP2
2022	2	1059.0	HAM	lewis-hamilton	90.513	33.354	28.904	28.255	90.513	173.362509	196.974607	182.683074	199.460091	90.513	FP2
2022	2	1059.0	HUL	nico-hulkenberg	91.615	33.859	29.146	28.61	91.424	175.847993	198.217349	183.925816	201.945575	91.615	FP2
2022	2	1059.0	LAT	nicholas-latifi	91.814	33.804	29.345	28.665	91.814	175.226622	198.83872	185.789929	200.08146200000002	91.814	FP2
2022	2	1059.0	LEC	charles-leclerc	90.074	32.876	28.923	28.273	89.735	174.605251	197.595978	183.30444500000002	200.702833	90.072	FP2
2022	2	1059.0	MAG	kevin-magnussen	92.344	33.799	29.621	28.79	90.262	172.741138	197.595978	184.547187	201.945575	92.21	FP2
2022	2	1059.0	MSC	mick-schumacher	91.169	33.216	29.357	28.481	90.765	173.362509	198.83872	183.30444500000002	201.945575	91.054	FP2
2022	2	1059.0	NOR	lando-norris	90.735	33.19	28.981	28.564	90.735	175.226622	195.110494	182.683074	196.974607	90.735	FP2
2022	2	1059.0	OCO	esteban-ocon	90.76	33.23	29.1	28.43	90.139	174.605251	194.489123	185.168558	199.460091	90.76	FP2
2022	2	1059.0	PER	sergio-perez	90.36	33.237	28.952	28.171	89.833	177.712106	202.566946	187.654042	205.673801	90.36	FP2
2022	2	1059.0	RIC	daniel-ricciardo	91.527	33.091	29.208	28.724	91.186	170.877025	192.62501	181.440332	195.731865	91.023	FP2
2022	2	1059.0	RUS	george-russell	90.664	33.293	28.85	28.521	90.664	175.226622	197.595978	187.032671	201.324204	90.664	FP2
2022	2	1059.0	SAI	carlos-sainz-jr	90.32	33.02	28.956	28.34	90.009	173.98388	196.353236	179.576219	200.08146200000002	90.316	FP2
2022	2	1059.0	STR	lance-stroll	91.372	33.517	29.127	28.728	91.067	177.712106	198.83872	184.547187	200.702833	91.372	FP2
2022	2	1059.0	TSU	yuki-tsunoda	90.886	33.26	29.165	28.461	90.415	173.362509	198.83872	185.789929	201.945575	90.886	FP2
2022	2	1059.0	VER	max-verstappen	90.214	33.136	28.762	28.255	89.768	175.847993	200.702833	182.683074	201.324204	90.153	FP2
2022	2	1059.0	ZHO	guanyu-zhou	91.615	33.535	29.251	28.821	90.946	172.741138	195.110494	181.440332	200.08146200000002	91.607	FP2
2022	3	1060.0	ALB	alexander-albon	81.912	28.156	18.258	35.31	80.958	173.362509	195.110494	186.4113	195.110494	81.724	FP2
2022	3	1060.0	ALO	fernando-alonso	79.537	27.504	17.902	34.131	79.275	173.98388	197.595978	187.032671	198.83872	79.537	FP2
2022	3	1060.0	BOT	valtteri-bottas	80.055	27.622	18.196	34.153	80.008	171.498396	193.867752	184.547187	192.62501	79.971	FP2
2022	3	1060.0	GAS	pierre-gasly	80.142	27.85	18.105	34.141	80.133	170.877025	195.731865	185.168558	195.110494	80.096	FP2
2022	3	1060.0	HAM	lewis-hamilton	80.521	27.672	18.165	34.629	79.896	172.119767	192.003639	182.061703	194.489123	80.466	FP2
2022	3	1060.0	LAT	nicholas-latifi	82.307	28.502	18.321	35.465	81.05	170.877025	196.353236	186.4113	195.731865	82.288	FP2
2022	3	1060.0	LEC	charles-leclerc	78.978	27.256	18.034	33.688	78.978	173.98388	193.867752	183.30444500000002	193.246381	78.978	FP2
2022	3	1060.0	MAG	kevin-magnussen	81.191	28.067	18.285	34.839	81.025	171.498396	195.731865	182.683074	195.110494	81.191	FP2
2022	3	1060.0	MSC	mick-schumacher	81.974	28.418	18.474	35.082	80.692	169.634283	195.110494	183.925816	193.867752	81.974	FP2
2022	3	1060.0	NOR	lando-norris	80.1	27.725	18.201	34.174	79.117	170.877025	192.62501	178.333477		80.1	FP2
2022	3	1060.0	OCO	esteban-ocon	79.842	27.773	17.994	34.075	79.842	175.226622	197.595978	187.032671	197.595978	79.842	FP2
2022	3	1060.0	PER	sergio-perez	79.658	27.621	18.062	33.975	79.265	172.741138	197.595978	185.789929	197.595978	79.658	FP2
2022	3	1060.0	RIC	daniel-ricciardo	80.203	27.615	18.327	34.261	79.693	169.634283	190.760897	182.061703	192.62501	80.203	FP2
2022	3	1060.0	RUS	george-russell	80.212	27.708	18.265	34.232	80.096	170.255654	192.003639	182.683074	193.246381	80.205	FP2
2022	3	1060.0	SAI	carlos-sainz-jr	79.376	27.441	18.059	33.671	79.376	173.98388	192.003639	183.30444500000002	192.003639	79.171	FP2
2022	3	1060.0	STR	lance-stroll	80.611	27.793	18.284	34.534	80.611	173.98388	190.139526	185.789929	194.489123	80.611	FP2
2022	3	1060.0	TSU	yuki-tsunoda	80.424	27.822	18.16	34.442	80.071	170.877025	195.731865	184.547187		80.424	FP2
2022	3	1060.0	VER	max-verstappen	79.223	27.358	17.833	33.903	79.223	174.605251	198.217349	184.547187	197.595978	79.094	FP2
2022	3	1060.0	VET	sebastian-vettel	81.661	28.3	18.549	34.812	81.661	169.634283	188.896784	179.576219	188.896784	81.661	FP1
2022	3	1060.0	ZHO	guanyu-zhou	81.063	27.92	18.447	34.52	80.836	170.877025	194.489123	183.925816	192.62501	80.887	FP2
2022	4	1061.0	ALB	alexander-albon	80.591	25.419	27.951	27.054	80.591	134.216136	157.828234	172.119767	177.712106	80.424	FP2
2022	4	1061.0	ALO	fernando-alonso	80.174	25.076	27.74	27.1	80.174	135.458878	154.100008	170.255654	173.98388	79.916	FP2
2022	4	1061.0	BOT	valtteri-bottas	94.615	29.598	32.551	31.916	94.615	120.545974	152.235895	162.177831	158.449605	94.065	FP1
2022	4	1061.0	GAS	pierre-gasly	80.439	25.676	27.683	26.759	80.439	134.837507	154.721379	167.77017	178.954848	80.118	FP2
2022	4	1061.0	HAM	lewis-hamilton	79.992	25.617	27.444	26.724	79.992	136.70162	157.206863	167.148799	179.576219	79.785	FP2
2022	4	1061.0	LAT	nicholas-latifi	81.263	26.124	28.018	26.978	81.263	131.109281	158.449605	169.012912	180.818961	81.12	FP2
2022	4	1061.0	LEC	charles-leclerc	79.74	25.095	27.506	26.569	79.74	137.944362	158.449605	169.012912	180.19759	79.17	FP2
2022	4	1061.0	MAG	kevin-magnussen	80.74	25.967	27.729	26.769	80.74	132.352023	155.34275	167.148799	173.98388	80.465	FP2
2022	4	1061.0	MSC	mick-schumacher	80.977	26.109	27.887	26.981	80.977	136.080249	156.585492	167.77017	174.605251	80.977	FP2
2022	4	1061.0	NOR	lando-norris	83.821	26.755	27.789	27.874	83.821	127.381055	150.371782	162.177831	173.362509	82.418	FP2
2022	4	1061.0	OCO	esteban-ocon	81.179	25.674	27.957	27.072	81.179	132.973394	154.721379	165.284686	175.226622	80.703	FP2
2022	4	1061.0	PER	sergio-perez	79.538	25.263	27.38	26.554	79.538	137.322991	158.449605	169.634283	182.683074	79.197	FP2
2022	4	1061.0	RIC	daniel-ricciardo	95.625	29.97	32.892	32.683	95.625	120.545974	147.886298	159.692347	154.100008	95.545	FP1
2022	4	1061.0	RUS	george-russell	79.457	25.288	27.346	26.823	79.457	137.322991	157.206863	169.012912	180.19759	79.457	FP2
2022	4	1061.0	SAI	carlos-sainz-jr	80.258	25.619	27.531	26.869	80.258	135.458878	157.828234	170.255654	175.847993	80.019	FP2
2022	4	1061.0	STR	lance-stroll	81.149	25.866	27.919	27.219	81.149	131.730652	155.964121	168.391541	174.605251	81.004	FP2
2022	4	1061.0	TSU	yuki-tsunoda	80.381	25.321	27.684	26.695	80.381	134.216136	154.721379	165.284686	175.847993	79.7	FP2
2022	4	1061.0	VER	max-verstappen	80.371	25.67	27.7	26.718	80.371	134.837507	153.478637	167.148799	180.818961	80.088	FP2
2022	4	1061.0	VET	sebastian-vettel	81.155	25.725	27.882	27.177	81.155	133.594765	157.828234	167.148799	179.576219	80.784	FP2
2022	4	1061.0	ZHO	guanyu-zhou	80.498	25.639	27.781	26.937	80.498	136.080249	157.206863	166.52742800000001	175.847993	80.357	FP2
2022	5	1062.0	ALB	alexander-albon	91.71	30.564	35.267	25.541	91.501	133.594765	115.575006	175.226622	201.945575	91.372	FP2
2022	5	1062.0	ALO	fernando-alonso	90.372	30.089	34.647	25.636	90.372	135.458878	116.817748	172.741138	204.431059	90.372	FP2
2022	5	1062.0	BOT	valtteri-bottas	93.773	31.479	36.107	26.187	91.885	131.109281	115.575006	172.741138	200.08146200000002	93.773	FP1
2022	5	1062.0	GAS	pierre-gasly	90.547	30.325	34.63	25.515	90.547	132.973394	116.817748	175.226622	204.431059	90.47	FP2
2022	5	1062.0	HAM	lewis-hamilton	90.179	29.963	34.663	25.265	90.179	137.322991	118.06049	175.226622	200.08146200000002	89.891	FP2
2022	5	1062.0	LAT	nicholas-latifi	92.913	31.243	35.928	25.668	92.376	136.080249	116.817748	173.362509	198.83872	92.839	FP2
2022	5	1062.0	LEC	charles-leclerc	90.044	29.848	34.498	25.521	90.044	134.216136	116.817748	170.877025	202.566946	89.867	FP2
2022	5	1062.0	MAG	kevin-magnussen	90.921	29.989	35.23	25.458	90.921	135.458878	116.817748	172.119767	205.05243000000002	90.677	FP2
2022	5	1062.0	MSC	mick-schumacher	91.587	30.393	35.442	25.752	91.05	135.458878	116.817748	173.98388	200.702833	91.587	FP2
2022	5	1062.0	NOR	lando-norris	90.535	30.026	35.0	25.509	90.535	136.080249	116.817748	172.119767	200.702833	90.535	FP2
2022	5	1062.0	OCO	esteban-ocon	90.861	30.329	34.789	25.483	90.861	134.216136	115.575006	175.847993	202.566946	90.601	FP2
2022	5	1062.0	PER	sergio-perez	90.15	30.064	34.538	25.421	90.15	135.458878	115.575006	175.226622	207.537914	90.023	FP2
2022	5	1062.0	RIC	daniel-ricciardo	91.208	30.477	35.016	25.715	91.208	136.080249	115.575006	173.362509	195.731865	91.208	FP2
2022	5	1062.0	RUS	george-russell	89.938	29.825	34.634	25.479	89.938	135.458878	116.817748	176.469364	201.324204	89.938	FP2
2022	5	1062.0	SAI	carlos-sainz-jr	90.964	30.175	35.074	25.557	90.964	132.973394	116.196377	174.605251	200.08146200000002	90.806	FP2
2022	5	1062.0	STR	lance-stroll	91.631	30.677	35.308	25.646	91.631	134.216136	116.817748	174.605251	200.702833	91.631	FP2
2022	5	1062.0	TSU	yuki-tsunoda	91.26	30.223	35.116	25.632	91.26	133.594765	115.575006	174.605251	201.945575	90.971	FP2
2022	5	1062.0	VER	max-verstappen	91.277	30.343	35.158	25.528	90.649	133.594765	114.953635	173.98388	208.159285	91.029	FP1
2022	5	1062.0	VET	sebastian-vettel	91.393	30.717	35.124	25.552	91.049	134.837507	118.06049	176.469364	202.566946	91.393	FP2
2022	5	1062.0	ZHO	guanyu-zhou	90.86	30.427	34.74	25.693	90.86	134.837507	116.817748	170.877025	201.945575	90.86	FP2
2022	6	1063.0	ALB	alexander-albon	82.319	22.784	30.949	28.586	81.572	175.847993	176.469364	172.741138	195.110494	82.319	FP2
2022	6	1063.0	ALO	fernando-alonso	80.203	22.356	30.019	27.828	80.203	177.712106	184.547187	172.741138	196.353236	80.203	FP2
2022	6	1063.0	BOT	valtteri-bottas	81.828	22.912	30.885	28.031	80.781	172.741138	185.168558	173.98388	192.62501	81.828	FP2
2022	6	1063.0	DEV	nyck-de-vries	82.92	22.966	31.047	28.714	82.92	173.98388	182.061703	175.226622	199.460091	82.727	FP1
2022	6	1063.0	GAS	pierre-gasly	80.917	22.63	30.276	28.011	80.917	176.469364	185.168558	173.362509	193.246381	80.917	FP2
2022	6	1063.0	HAM	lewis-hamilton	79.874	22.349	29.829	27.696	79.874	178.333477	190.760897	173.362509	195.731865	79.874	FP2
2022	6	1063.0	KUB	robert-kubica	81.975	22.864	30.849	28.262	81.975	172.119767	180.818961	173.362509	195.110494	81.975	FP1
2022	6	1063.0	LAT	nicholas-latifi	83.197	23.047	31.236	28.756	82.419	172.119767	182.061703	172.119767	194.489123	83.039	FP2
2022	6	1063.0	LEC	charles-leclerc	79.67	22.389	29.662	27.619	79.67	178.333477	185.168558	169.634283	194.489123	79.67	FP2
2022	6	1063.0	MAG	kevin-magnussen	81.013	22.595	30.147	28.221	80.646	177.090735	188.896784	173.98388	195.731865	80.963	FP2
2022	6	1063.0	MSC	mick-schumacher	80.757	22.614	30.301	27.842	80.757	176.469364	187.032671	175.226622	193.867752	80.757	FP2
2022	6	1063.0	NOR	lando-norris	83.388	22.807	31.552	28.914	80.403	173.98388	155.964121	170.877025	190.139526	83.273	FP2
2022	6	1063.0	OCO	esteban-ocon	80.745	22.52	30.427	27.798	80.745	178.333477	187.654042	173.362509	194.489123	80.745	FP2
2022	6	1063.0	PER	sergio-perez	80.632	22.446	30.225	27.836	80.26	178.333477	186.4113	174.605251	195.731865	80.507	FP2
2022	6	1063.0	RIC	daniel-ricciardo	81.385	22.896	30.406	28.083	80.91	171.498396	186.4113	170.255654	189.518155	81.385	FP2
2022	6	1063.0	RUS	george-russell	79.787	22.404	29.763	27.62	79.787	176.469364	186.4113	175.226622	195.110494	79.787	FP2
2022	6	1063.0	SAI	carlos-sainz-jr	79.99	22.491	29.876	27.623	79.907	177.090735	188.27541300000001	169.634283	194.489123	79.99	FP2
2022	6	1063.0	STR	lance-stroll	81.249	22.752	30.556	27.917	81.249	175.226622	184.547187	172.741138	193.867752	81.225	FP2
2022	6	1063.0	TSU	yuki-tsunoda	81.285	22.68	30.449	28.156	81.285	177.712106	183.30444500000002	169.012912	192.62501	81.285	FP2
2022	6	1063.0	VER	max-verstappen	80.006	22.317	29.956	27.589	79.844	178.954848	185.789929	171.498396	195.110494	79.862	FP2
2022	6	1063.0	VET	sebastian-vettel	80.703	22.665	30.102	27.936	80.703	176.469364	182.683074	172.741138	195.110494	80.703	FP2
2022	6	1063.0	VIP	juri-vips	84.138	22.894	31.14	29.16	84.138	173.362509	160.935089	176.469364	201.324204	83.194	FP1
2022	6	1063.0	ZHO	guanyu-zhou	81.866	22.827	30.773	28.2	81.201	174.605251	184.547187	172.119767	194.489123	81.8	FP2
