year	round	driverId	driverIdNorm	first_lap_position
2013	19	rosberg	rosberg	2
2013	19	alonso	alonso	3
2013	19	hamilton	hamilton	4
2013	19	webber	webber	5
2013	19	massa	massa	6
2013	19	hulkenberg	hulkenberg	7
2013	19	grosjean	grosjean	8
2013	19	ricciardo	ricciardo	9
2013	19	bottas	bottas	10
2013	19	button	button	11
2013	19	vergne	vergne	12
2013	19	gutierrez	gutierrez	13
2013	19	sutil	sutil	14
2013	19	kovalainen	kovalainen	15
2013	19	perez	perez	16
2013	19	resta	resta	17
2013	19	maldonado	maldonado	18
2013	19	jules_bianchi	jules-bianchi	19
2013	19	pic	pic	20
2013	19	garde	garde	21
2013	19	chilton	chilton	22
2014	1	rosberg	rosberg	1
2014	1	ricciardo	ricciardo	2
2014	1	kevin_magnussen	kevin-magnussen	3
2014	1	hamilton	hamilton	4
2014	1	hulkenberg	hulkenberg	5
2014	1	alonso	alonso	6
2014	1	vergne	vergne	7
2014	1	raikkonen	raikkonen	8
2014	1	kvyat	kvyat	9
2014	1	bottas	bottas	10
2014	1	button	button	11
2014	1	sutil	sutil	12
2014	1	ericsson	ericsson	13
2014	1	maldonado	maldonado	14
2014	1	vettel	vettel	15
2014	1	chilton	chilton	16
2014	1	grosjean	grosjean	17
2014	1	perez	perez	18
2014	1	gutierrez	gutierrez	19
2014	1	jules_bianchi	jules-bianchi	20
2014	3	hamilton	hamilton	1
2014	3	rosberg	rosberg	2
2014	3	massa	massa	3
2014	3	perez	perez	4
2014	3	bottas	bottas	5
2014	3	button	button	6
2014	3	alonso	alonso	7
2014	3	hulkenberg	hulkenberg	8
2014	3	raikkonen	raikkonen	9
2014	3	vettel	vettel	10
2014	3	kevin_magnussen	kevin-magnussen	11
2014	3	ricciardo	ricciardo	12
2014	3	kvyat	kvyat	13
2014	3	gutierrez	gutierrez	14
2014	3	maldonado	maldonado	15
2014	3	jules_bianchi	jules-bianchi	16
2014	3	ericsson	ericsson	17
2014	3	kobayashi	kobayashi	18
2014	3	grosjean	grosjean	19
2014	3	sutil	sutil	20
2014	3	chilton	chilton	21
2014	3	vergne	vergne	22
2014	4	hamilton	hamilton	1
2014	4	vettel	vettel	2
2014	4	alonso	alonso	3
2014	4	ricciardo	ricciardo	4
2014	4	massa	massa	5
2014	4	rosberg	rosberg	6
2014	4	hulkenberg	hulkenberg	7
2014	4	grosjean	grosjean	8
2014	4	raikkonen	raikkonen	9
2014	4	bottas	bottas	10
2014	4	kvyat	kvyat	11
2014	4	vergne	vergne	12
2014	4	perez	perez	13
2014	4	button	button	14
2014	4	gutierrez	gutierrez	15
2014	4	kevin_magnussen	kevin-magnussen	16
2014	4	kobayashi	kobayashi	17
2014	4	maldonado	maldonado	18
2014	4	jules_bianchi	jules-bianchi	19
2014	4	chilton	chilton	20
2014	4	ericsson	ericsson	21
2014	4	sutil	sutil	22
2014	6	rosberg	rosberg	1
2014	6	hamilton	hamilton	2
2014	6	vettel	vettel	3
2014	6	raikkonen	raikkonen	4
2014	6	ricciardo	ricciardo	5
2014	6	alonso	alonso	6
2014	6	kevin_magnussen	kevin-magnussen	7
2014	6	vergne	vergne	8
2014	6	kvyat	kvyat	9
2014	6	hulkenberg	hulkenberg	10
2014	6	button	button	11
2014	6	bottas	bottas	12
2014	6	massa	massa	13
2014	6	gutierrez	gutierrez	14
2014	6	kobayashi	kobayashi	15
2014	6	jules_bianchi	jules-bianchi	16
2014	6	chilton	chilton	17
2014	6	ericsson	ericsson	18
2014	6	grosjean	grosjean	19
2014	6	sutil	sutil	20
2014	7	rosberg	rosberg	1
2014	7	vettel	vettel	2
2014	7	hamilton	hamilton	3
2014	7	bottas	bottas	4
2014	7	massa	massa	5
2014	7	ricciardo	ricciardo	6
2014	7	vergne	vergne	7
2014	7	alonso	alonso	8
2014	7	raikkonen	raikkonen	9
2014	7	button	button	10
2014	7	perez	perez	11
2014	7	hulkenberg	hulkenberg	12
2014	7	kevin_magnussen	kevin-magnussen	13
2014	7	sutil	sutil	14
2014	7	grosjean	grosjean	15
2014	7	kvyat	kvyat	16
2014	7	maldonado	maldonado	17
2014	7	kobayashi	kobayashi	18
2014	7	ericsson	ericsson	19
2014	7	gutierrez	gutierrez	20
2014	9	rosberg	rosberg	1
2014	9	button	button	2
2014	9	kevin_magnussen	kevin-magnussen	3
2014	9	hamilton	hamilton	4
2014	9	vettel	vettel	5
2014	9	hulkenberg	hulkenberg	6
2014	9	ricciardo	ricciardo	7
2014	9	kvyat	kvyat	8
2014	9	bottas	bottas	9
2014	9	chilton	chilton	10
2014	9	jules_bianchi	jules-bianchi	11
2014	9	sutil	sutil	12
2014	9	gutierrez	gutierrez	13
2014	9	alonso	alonso	14
2014	9	maldonado	maldonado	15
2014	9	ericsson	ericsson	16
2014	9	grosjean	grosjean	17
2014	9	vergne	vergne	18
2014	9	kobayashi	kobayashi	19
2014	9	perez	perez	20
2014	10	rosberg	rosberg	1
2014	10	bottas	bottas	2
2014	10	vettel	vettel	3
2014	10	alonso	alonso	4
2014	10	hulkenberg	hulkenberg	5
2014	10	button	button	6
2014	10	kvyat	kvyat	7
2014	10	perez	perez	8
2014	10	raikkonen	raikkonen	9
2014	10	sutil	sutil	10
2014	10	vergne	vergne	11
2014	10	grosjean	grosjean	12
2014	10	gutierrez	gutierrez	13
2014	10	maldonado	maldonado	14
2014	10	ricciardo	ricciardo	15
2014	10	chilton	chilton	16
2014	10	hamilton	hamilton	17
2014	10	kobayashi	kobayashi	18
2014	10	jules_bianchi	jules-bianchi	19
2014	10	ericsson	ericsson	20
2014	10	kevin_magnussen	kevin-magnussen	21
2014	11	rosberg	rosberg	1
2014	11	bottas	bottas	2
2014	11	vettel	vettel	3
2014	11	alonso	alonso	4
2014	11	button	button	5
2014	11	ricciardo	ricciardo	6
2014	11	hulkenberg	hulkenberg	7
2014	11	massa	massa	8
2014	11	vergne	vergne	9
2014	11	perez	perez	10
2014	11	gutierrez	gutierrez	11
2014	11	sutil	sutil	12
2014	11	raikkonen	raikkonen	13
2014	11	grosjean	grosjean	14
2014	11	jules_bianchi	jules-bianchi	15
2014	11	kobayashi	kobayashi	16
2014	11	chilton	chilton	17
2014	11	maldonado	maldonado	18
2014	11	ericsson	ericsson	19
2014	11	kevin_magnussen	kevin-magnussen	20
2014	11	hamilton	hamilton	21
2014	11	kvyat	kvyat	22
2014	13	rosberg	rosberg	1
2014	13	kevin_magnussen	kevin-magnussen	2
2014	13	massa	massa	3
2014	13	hamilton	hamilton	4
2014	13	vettel	vettel	5
2014	13	button	button	6
2014	13	alonso	alonso	7
2014	13	perez	perez	8
2014	13	hulkenberg	hulkenberg	9
2014	13	raikkonen	raikkonen	10
2014	13	bottas	bottas	11
2014	13	ricciardo	ricciardo	12
2014	13	vergne	vergne	13
2014	13	maldonado	maldonado	14
2014	13	sutil	sutil	15
2014	13	gutierrez	gutierrez	16
2014	13	kobayashi	kobayashi	17
2014	13	jules_bianchi	jules-bianchi	18
2014	13	chilton	chilton	19
2014	13	kvyat	kvyat	20
2014	13	grosjean	grosjean	21
2014	13	ericsson	ericsson	22
2014	14	hamilton	hamilton	1
2014	14	vettel	vettel	2
2014	14	alonso	alonso	3
2014	14	ricciardo	ricciardo	4
2014	14	raikkonen	raikkonen	5
2014	14	massa	massa	6
2014	14	button	button	7
2014	14	bottas	bottas	8
2014	14	kevin_magnussen	kevin-magnussen	9
2014	14	kvyat	kvyat	10
2014	14	vergne	vergne	11
2014	14	hulkenberg	hulkenberg	12
2014	14	gutierrez	gutierrez	13
2014	14	perez	perez	14
2014	14	grosjean	grosjean	15
2014	14	sutil	sutil	16
2014	14	maldonado	maldonado	17
2014	14	jules_bianchi	jules-bianchi	18
2014	14	ericsson	ericsson	19
2014	14	chilton	chilton	20
2014	14	rosberg	rosberg	21
2014	16	hamilton	hamilton	1
2014	16	bottas	bottas	2
2014	16	button	button	3
2014	16	alonso	alonso	4
2014	16	vergne	vergne	5
2014	16	rosberg	rosberg	6
2014	16	kevin_magnussen	kevin-magnussen	7
2014	16	kvyat	kvyat	8
2014	16	vettel	vettel	9
2014	16	ricciardo	ricciardo	10
2014	16	raikkonen	raikkonen	11
2014	16	perez	perez	12
2014	16	gutierrez	gutierrez	13
2014	16	hulkenberg	hulkenberg	14
2014	16	grosjean	grosjean	15
2014	16	ericsson	ericsson	16
2014	16	massa	massa	17
2014	16	maldonado	maldonado	18
2014	16	sutil	sutil	19
2014	16	kobayashi	kobayashi	20
2014	16	chilton	chilton	21
2014	17	rosberg	rosberg	1
2014	17	hamilton	hamilton	2
2014	17	massa	massa	3
2014	17	bottas	bottas	4
2014	17	kevin_magnussen	kevin-magnussen	5
2014	17	alonso	alonso	6
2014	17	ricciardo	ricciardo	7
2014	17	raikkonen	raikkonen	8
2014	17	hulkenberg	hulkenberg	9
2014	17	maldonado	maldonado	10
2014	17	button	button	11
2014	17	vergne	vergne	12
2014	17	gutierrez	gutierrez	13
2014	17	grosjean	grosjean	14
2014	17	kvyat	kvyat	15
2014	17	vettel	vettel	16
2014	17	perez	perez	17
2014	19	hamilton	hamilton	1
2014	19	rosberg	rosberg	2
2014	19	massa	massa	3
2014	19	button	button	4
2014	19	raikkonen	raikkonen	5
2014	19	alonso	alonso	6
2014	19	kvyat	kvyat	7
2014	19	bottas	bottas	8
2014	19	hulkenberg	hulkenberg	9
2014	19	perez	perez	10
2014	19	gutierrez	gutierrez	11
2014	19	vergne	vergne	12
2014	19	kevin_magnussen	kevin-magnussen	13
2014	19	maldonado	maldonado	14
2014	19	kobayashi	kobayashi	15
2014	19	sutil	sutil	16
2014	19	ricciardo	ricciardo	17
2014	19	vettel	vettel	18
2014	19	grosjean	grosjean	19
2014	19	stevens	stevens	20
2015	1	hamilton	hamilton	1
2015	1	rosberg	rosberg	2
2015	1	massa	massa	3
2015	1	vettel	vettel	4
2015	1	sainz	sainz	5
2015	1	nasr	nasr	6
2015	1	ricciardo	ricciardo	7
2015	1	raikkonen	raikkonen	8
2015	1	max_verstappen	max-verstappen	9
2015	1	hulkenberg	hulkenberg	10
2015	1	perez	perez	11
2015	1	button	button	12
2015	1	ericsson	ericsson	13
2015	3	hamilton	hamilton	1
2015	3	rosberg	rosberg	2
2015	3	vettel	vettel	3
2015	3	raikkonen	raikkonen	4
2015	3	massa	massa	5
2015	3	bottas	bottas	6
2015	3	grosjean	grosjean	7
2015	3	nasr	nasr	8
2015	3	ericsson	ericsson	9
2015	3	maldonado	maldonado	10
2015	3	max_verstappen	max-verstappen	11
2015	3	hulkenberg	hulkenberg	12
2015	3	kvyat	kvyat	13
2015	3	sainz	sainz	14
2015	3	perez	perez	15
2015	3	alonso	alonso	16
2015	3	ricciardo	ricciardo	17
2015	3	button	button	18
2015	3	merhi	merhi	19
2015	3	stevens	stevens	20
2015	4	hamilton	hamilton	1
2015	4	vettel	vettel	2
2015	4	raikkonen	raikkonen	3
2015	4	rosberg	rosberg	4
2015	4	bottas	bottas	5
2015	4	ricciardo	ricciardo	6
2015	4	grosjean	grosjean	7
2015	4	hulkenberg	hulkenberg	8
2015	4	ericsson	ericsson	9
2015	4	sainz	sainz	10
2015	4	perez	perez	11
2015	4	nasr	nasr	12
2015	4	alonso	alonso	13
2015	4	max_verstappen	max-verstappen	14
2015	4	kvyat	kvyat	15
2015	4	maldonado	maldonado	16
2015	4	massa	massa	17
2015	4	merhi	merhi	18
2015	4	stevens	stevens	19
2015	6	hamilton	hamilton	1
2015	6	rosberg	rosberg	2
2015	6	vettel	vettel	3
2015	6	kvyat	kvyat	4
2015	6	ricciardo	ricciardo	5
2015	6	raikkonen	raikkonen	6
2015	6	perez	perez	7
2015	6	maldonado	maldonado	8
2015	6	max_verstappen	max-verstappen	9
2015	6	button	button	10
2015	6	alonso	alonso	11
2015	6	nasr	nasr	12
2015	6	grosjean	grosjean	13
2015	6	bottas	bottas	14
2015	6	ericsson	ericsson	15
2015	6	stevens	stevens	16
2015	6	sainz	sainz	17
2015	6	merhi	merhi	18
2015	6	hulkenberg	hulkenberg	19
2015	6	massa	massa	20
2015	7	hamilton	hamilton	1
2015	7	rosberg	rosberg	2
2015	7	raikkonen	raikkonen	3
2015	7	bottas	bottas	4
2015	7	grosjean	grosjean	5
2015	7	hulkenberg	hulkenberg	6
2015	7	maldonado	maldonado	7
2015	7	kvyat	kvyat	8
2015	7	ricciardo	ricciardo	9
2015	7	perez	perez	10
2015	7	alonso	alonso	11
2015	7	ericsson	ericsson	12
2015	7	massa	massa	13
2015	7	sainz	sainz	14
2015	7	nasr	nasr	15
2015	7	vettel	vettel	16
2015	7	max_verstappen	max-verstappen	17
2015	7	merhi	merhi	18
2015	7	stevens	stevens	19
2015	7	button	button	20
2015	9	massa	massa	1
2015	9	hamilton	hamilton	2
2015	9	bottas	bottas	3
2015	9	rosberg	rosberg	4
2015	9	hulkenberg	hulkenberg	5
2015	9	raikkonen	raikkonen	6
2015	9	kvyat	kvyat	7
2015	9	vettel	vettel	8
2015	9	alonso	alonso	9
2015	9	perez	perez	10
2015	9	sainz	sainz	11
2015	9	ericsson	ericsson	12
2015	9	ricciardo	ricciardo	13
2015	9	max_verstappen	max-verstappen	14
2015	9	stevens	stevens	15
2015	9	merhi	merhi	16
2015	10	vettel	vettel	1
2015	10	raikkonen	raikkonen	2
2015	10	rosberg	rosberg	3
2015	10	bottas	bottas	4
2015	10	kvyat	kvyat	5
2015	10	hulkenberg	hulkenberg	6
2015	10	ricciardo	ricciardo	7
2015	10	perez	perez	8
2015	10	massa	massa	9
2015	10	hamilton	hamilton	10
2015	10	sainz	sainz	11
2015	10	alonso	alonso	12
2015	10	max_verstappen	max-verstappen	13
2015	10	button	button	14
2015	10	maldonado	maldonado	15
2015	10	grosjean	grosjean	16
2015	10	merhi	merhi	17
2015	10	ericsson	ericsson	18
2015	10	nasr	nasr	19
2015	10	stevens	stevens	20
2015	12	hamilton	hamilton	1
2015	12	vettel	vettel	2
2015	12	massa	massa	3
2015	12	bottas	bottas	4
2015	12	perez	perez	5
2015	12	rosberg	rosberg	6
2015	12	grosjean	grosjean	7
2015	12	hulkenberg	hulkenberg	8
2015	12	ericsson	ericsson	9
2015	12	button	button	10
2015	12	sainz	sainz	11
2015	12	alonso	alonso	12
2015	12	ricciardo	ricciardo	13
2015	12	raikkonen	raikkonen	14
2015	12	stevens	stevens	15
2015	12	kvyat	kvyat	16
2015	12	merhi	merhi	17
2015	12	nasr	nasr	18
2015	12	max_verstappen	max-verstappen	19
2015	12	maldonado	maldonado	20
2015	13	vettel	vettel	1
2015	13	ricciardo	ricciardo	2
2015	13	raikkonen	raikkonen	3
2015	13	kvyat	kvyat	4
2015	13	hamilton	hamilton	5
2015	13	rosberg	rosberg	6
2015	13	bottas	bottas	7
2015	13	massa	massa	8
2015	13	hulkenberg	hulkenberg	9
2015	13	perez	perez	10
2015	13	alonso	alonso	11
2015	13	sainz	sainz	12
2015	13	grosjean	grosjean	13
2015	13	nasr	nasr	14
2015	13	ericsson	ericsson	15
2015	13	button	button	16
2015	13	maldonado	maldonado	17
2015	13	rossi	rossi	18
2015	13	stevens	stevens	19
2015	13	max_verstappen	max-verstappen	20
2015	14	hamilton	hamilton	1
2015	14	vettel	vettel	2
2015	14	bottas	bottas	3
2015	14	rosberg	rosberg	4
2015	14	raikkonen	raikkonen	5
2015	14	grosjean	grosjean	6
2015	14	maldonado	maldonado	7
2015	14	hulkenberg	hulkenberg	8
2015	14	alonso	alonso	9
2015	14	sainz	sainz	10
2015	14	ericsson	ericsson	11
2015	14	button	button	12
2015	14	nasr	nasr	13
2015	14	max_verstappen	max-verstappen	14
2015	14	stevens	stevens	15
2015	14	kvyat	kvyat	16
2015	14	rossi	rossi	17
2015	14	perez	perez	18
2015	14	ricciardo	ricciardo	19
2015	14	massa	massa	20
2015	16	hamilton	hamilton	1
2015	16	kvyat	kvyat	2
2015	16	ricciardo	ricciardo	3
2015	16	rosberg	rosberg	4
2015	16	perez	perez	5
2015	16	hulkenberg	hulkenberg	6
2015	16	vettel	vettel	7
2015	16	max_verstappen	max-verstappen	8
2015	16	button	button	9
2015	16	raikkonen	raikkonen	10
2015	16	sainz	sainz	11
2015	16	ericsson	ericsson	12
2015	16	bottas	bottas	13
2015	16	nasr	nasr	14
2015	16	massa	massa	15
2015	16	maldonado	maldonado	16
2015	16	grosjean	grosjean	17
2015	16	rossi	rossi	18
2015	16	alonso	alonso	19
2015	16	stevens	stevens	20
2015	17	rosberg	rosberg	1
2015	17	hamilton	hamilton	2
2015	17	kvyat	kvyat	3
2015	17	ricciardo	ricciardo	4
2015	17	bottas	bottas	5
2015	17	max_verstappen	max-verstappen	6
2015	17	massa	massa	7
2015	17	perez	perez	8
2015	17	hulkenberg	hulkenberg	9
2015	17	sainz	sainz	10
2015	17	maldonado	maldonado	11
2015	17	grosjean	grosjean	12
2015	17	ericsson	ericsson	13
2015	17	nasr	nasr	14
2015	17	rossi	rossi	15
2015	17	raikkonen	raikkonen	16
2015	17	button	button	17
2015	17	stevens	stevens	18
2015	17	vettel	vettel	19
2015	17	alonso	alonso	20
2015	19	rosberg	rosberg	1
2015	19	hamilton	hamilton	2
2015	19	raikkonen	raikkonen	3
2015	19	perez	perez	4
2015	19	hulkenberg	hulkenberg	5
2015	19	ricciardo	ricciardo	6
2015	19	sainz	sainz	7
2015	19	massa	massa	8
2015	19	kvyat	kvyat	9
2015	19	bottas	bottas	10
2015	19	max_verstappen	max-verstappen	11
2015	19	vettel	vettel	12
2015	19	button	button	13
2015	19	nasr	nasr	14
2015	19	grosjean	grosjean	15
2015	19	ericsson	ericsson	16
2015	19	stevens	stevens	17
2015	19	merhi	merhi	18
2015	19	alonso	alonso	19
2016	2	rosberg	rosberg	1
2016	2	massa	massa	2
2016	2	bottas	bottas	3
2016	2	ricciardo	ricciardo	4
2016	2	raikkonen	raikkonen	5
2016	2	grosjean	grosjean	6
2016	2	hamilton	hamilton	7
2016	2	gutierrez	gutierrez	8
2016	2	max_verstappen	max-verstappen	9
2016	2	button	button	10
2016	2	sainz	sainz	11
2016	2	perez	perez	12
2016	2	vandoorne	vandoorne	13
2016	2	wehrlein	wehrlein	14
2016	2	kvyat	kvyat	15
2016	2	hulkenberg	hulkenberg	16
2016	2	ericsson	ericsson	17
2016	2	haryanto	haryanto	18
2016	2	nasr	nasr	19
2016	2	kevin_magnussen	kevin-magnussen	20
2016	3	ricciardo	ricciardo	1
2016	3	rosberg	rosberg	2
2016	3	kvyat	kvyat	3
2016	3	perez	perez	4
2016	3	hulkenberg	hulkenberg	5
2016	3	sainz	sainz	6
2016	3	massa	massa	7
2016	3	vettel	vettel	8
2016	3	button	button	9
2016	3	bottas	bottas	10
2016	3	ericsson	ericsson	11
2016	3	max_verstappen	max-verstappen	12
2016	3	alonso	alonso	13
2016	3	kevin_magnussen	kevin-magnussen	14
2016	3	wehrlein	wehrlein	15
2016	3	jolyon_palmer	jolyon-palmer	16
2016	3	gutierrez	gutierrez	17
2016	3	haryanto	haryanto	18
2016	3	grosjean	grosjean	19
2016	3	raikkonen	raikkonen	20
2016	3	hamilton	hamilton	21
2016	3	nasr	nasr	22
2016	4	rosberg	rosberg	1
2016	4	raikkonen	raikkonen	2
2016	4	bottas	bottas	3
2016	4	massa	massa	4
2016	4	hamilton	hamilton	5
2016	4	max_verstappen	max-verstappen	6
2016	4	alonso	alonso	7
2016	4	kvyat	kvyat	8
2016	4	grosjean	grosjean	9
2016	4	kevin_magnussen	kevin-magnussen	10
2016	4	jolyon_palmer	jolyon-palmer	11
2016	4	sainz	sainz	12
2016	4	nasr	nasr	13
2016	4	ricciardo	ricciardo	14
2016	4	button	button	15
2016	4	wehrlein	wehrlein	16
2016	4	ericsson	ericsson	17
2016	4	perez	perez	18
2016	4	gutierrez	gutierrez	19
2016	6	ricciardo	ricciardo	1
2016	6	rosberg	rosberg	2
2016	6	hamilton	hamilton	3
2016	6	vettel	vettel	4
2016	6	hulkenberg	hulkenberg	5
2016	6	sainz	sainz	6
2016	6	perez	perez	7
2016	6	alonso	alonso	8
2016	6	bottas	bottas	9
2016	6	raikkonen	raikkonen	10
2016	6	gutierrez	gutierrez	11
2016	6	button	button	12
2016	6	massa	massa	13
2016	6	grosjean	grosjean	14
2016	6	kevin_magnussen	kevin-magnussen	15
2016	6	ericsson	ericsson	16
2016	6	jolyon_palmer	jolyon-palmer	17
2016	6	haryanto	haryanto	18
2016	6	wehrlein	wehrlein	19
2016	6	max_verstappen	max-verstappen	20
2016	6	nasr	nasr	21
2016	6	kvyat	kvyat	22
2016	7	vettel	vettel	1
2016	7	hamilton	hamilton	2
2016	7	max_verstappen	max-verstappen	3
2016	7	ricciardo	ricciardo	4
2016	7	raikkonen	raikkonen	5
2016	7	bottas	bottas	6
2016	7	massa	massa	7
2016	7	alonso	alonso	8
2016	7	hulkenberg	hulkenberg	9
2016	7	rosberg	rosberg	10
2016	7	button	button	11
2016	7	perez	perez	12
2016	7	gutierrez	gutierrez	13
2016	7	kvyat	kvyat	14
2016	7	grosjean	grosjean	15
2016	7	sainz	sainz	16
2016	7	wehrlein	wehrlein	17
2016	7	jolyon_palmer	jolyon-palmer	18
2016	7	ericsson	ericsson	19
2016	7	kevin_magnussen	kevin-magnussen	20
2016	7	haryanto	haryanto	21
2016	7	nasr	nasr	22
2016	9	hamilton	hamilton	1
2016	9	button	button	2
2016	9	raikkonen	raikkonen	3
2016	9	hulkenberg	hulkenberg	4
2016	9	rosberg	rosberg	5
2016	9	ricciardo	ricciardo	6
2016	9	max_verstappen	max-verstappen	7
2016	9	vettel	vettel	8
2016	9	bottas	bottas	9
2016	9	sainz	sainz	10
2016	9	perez	perez	11
2016	9	wehrlein	wehrlein	12
2016	9	grosjean	grosjean	13
2016	9	alonso	alonso	14
2016	9	kevin_magnussen	kevin-magnussen	15
2016	9	jolyon_palmer	jolyon-palmer	16
2016	9	ericsson	ericsson	17
2016	9	gutierrez	gutierrez	18
2016	9	nasr	nasr	19
2016	9	haryanto	haryanto	20
2016	9	massa	massa	21
2016	9	kvyat	kvyat	22
2016	10	hamilton	hamilton	1
2016	10	rosberg	rosberg	2
2016	10	max_verstappen	max-verstappen	3
2016	10	ricciardo	ricciardo	4
2016	10	raikkonen	raikkonen	5
2016	10	bottas	bottas	6
2016	10	sainz	sainz	7
2016	10	hulkenberg	hulkenberg	8
2016	10	alonso	alonso	9
2016	10	perez	perez	10
2016	10	vettel	vettel	11
2016	10	massa	massa	12
2016	10	grosjean	grosjean	13
2016	10	gutierrez	gutierrez	14
2016	10	kvyat	kvyat	15
2016	10	kevin_magnussen	kevin-magnussen	16
2016	10	button	button	17
2016	10	jolyon_palmer	jolyon-palmer	18
2016	10	haryanto	haryanto	19
2016	10	wehrlein	wehrlein	20
2016	10	nasr	nasr	21
2016	10	ericsson	ericsson	22
2016	12	hamilton	hamilton	1
2016	12	max_verstappen	max-verstappen	2
2016	12	ricciardo	ricciardo	3
2016	12	rosberg	rosberg	4
2016	12	vettel	vettel	5
2016	12	raikkonen	raikkonen	6
2016	12	bottas	bottas	7
2016	12	hulkenberg	hulkenberg	8
2016	12	button	button	9
2016	12	massa	massa	10
2016	12	alonso	alonso	11
2016	12	kevin_magnussen	kevin-magnussen	12
2016	12	sainz	sainz	13
2016	12	jolyon_palmer	jolyon-palmer	14
2016	12	kvyat	kvyat	15
2016	12	perez	perez	16
2016	12	nasr	nasr	17
2016	12	gutierrez	gutierrez	18
2016	12	wehrlein	wehrlein	19
2016	12	grosjean	grosjean	20
2016	12	ericsson	ericsson	21
2016	12	haryanto	haryanto	22
2016	13	rosberg	rosberg	1
2016	13	hulkenberg	hulkenberg	2
2016	13	ricciardo	ricciardo	3
2016	13	massa	massa	4
2016	13	grosjean	grosjean	5
2016	13	bottas	bottas	6
2016	13	sainz	sainz	7
2016	13	perez	perez	8
2016	13	jolyon_palmer	jolyon-palmer	9
2016	13	kevin_magnussen	kevin-magnussen	10
2016	13	gutierrez	gutierrez	11
2016	13	alonso	alonso	12
2016	13	ocon	ocon	13
2016	13	kvyat	kvyat	14
2016	13	hamilton	hamilton	15
2016	13	max_verstappen	max-verstappen	16
2016	13	ericsson	ericsson	17
2016	13	nasr	nasr	18
2016	13	vettel	vettel	19
2016	13	button	button	20
2016	13	raikkonen	raikkonen	21
2016	14	rosberg	rosberg	1
2016	14	vettel	vettel	2
2016	14	raikkonen	raikkonen	3
2016	14	bottas	bottas	4
2016	14	ricciardo	ricciardo	5
2016	14	hamilton	hamilton	6
2016	14	perez	perez	7
2016	14	massa	massa	8
2016	14	alonso	alonso	9
2016	14	hulkenberg	hulkenberg	10
2016	14	max_verstappen	max-verstappen	11
2016	14	wehrlein	wehrlein	12
2016	14	grosjean	grosjean	13
2016	14	sainz	sainz	14
2016	14	kvyat	kvyat	15
2016	14	nasr	nasr	16
2016	14	jolyon_palmer	jolyon-palmer	17
2016	14	kevin_magnussen	kevin-magnussen	18
2016	14	ericsson	ericsson	19
2016	14	gutierrez	gutierrez	20
2016	14	ocon	ocon	21
2016	14	button	button	22
2016	16	hamilton	hamilton	1
2016	16	ricciardo	ricciardo	2
2016	16	perez	perez	3
2016	16	raikkonen	raikkonen	4
2016	16	max_verstappen	max-verstappen	5
2016	16	button	button	6
2016	16	hulkenberg	hulkenberg	7
2016	16	bottas	bottas	8
2016	16	grosjean	grosjean	9
2016	16	ocon	ocon	10
2016	16	sainz	sainz	11
2016	16	alonso	alonso	12
2016	16	ericsson	ericsson	13
2016	16	jolyon_palmer	jolyon-palmer	14
2016	16	wehrlein	wehrlein	15
2016	16	nasr	nasr	16
2016	16	rosberg	rosberg	17
2016	16	kvyat	kvyat	18
2016	16	massa	massa	19
2016	16	kevin_magnussen	kevin-magnussen	20
2016	16	gutierrez	gutierrez	21
2016	17	rosberg	rosberg	1
2016	17	max_verstappen	max-verstappen	2
2016	17	perez	perez	3
2016	17	vettel	vettel	4
2016	17	ricciardo	ricciardo	5
2016	17	hulkenberg	hulkenberg	6
2016	17	raikkonen	raikkonen	7
2016	17	hamilton	hamilton	8
2016	17	grosjean	grosjean	9
2016	17	gutierrez	gutierrez	10
2016	17	kvyat	kvyat	11
2016	17	sainz	sainz	12
2016	17	bottas	bottas	13
2016	17	massa	massa	14
2016	17	alonso	alonso	15
2016	17	jolyon_palmer	jolyon-palmer	16
2016	17	ericsson	ericsson	17
2016	17	kevin_magnussen	kevin-magnussen	18
2016	17	nasr	nasr	19
2016	17	ocon	ocon	20
2016	17	wehrlein	wehrlein	21
2016	17	button	button	22
2016	19	hamilton	hamilton	1
2016	19	rosberg	rosberg	2
2016	19	max_verstappen	max-verstappen	3
2016	19	hulkenberg	hulkenberg	4
2016	19	raikkonen	raikkonen	5
2016	19	ricciardo	ricciardo	6
2016	19	massa	massa	7
2016	19	vettel	vettel	8
2016	19	bottas	bottas	9
2016	19	perez	perez	10
2016	19	sainz	sainz	11
2016	19	alonso	alonso	12
2016	19	kevin_magnussen	kevin-magnussen	13
2016	19	button	button	14
2016	19	gutierrez	gutierrez	15
2016	19	nasr	nasr	16
2016	19	ocon	ocon	17
2016	19	kvyat	kvyat	18
2016	19	jolyon_palmer	jolyon-palmer	19
2016	19	grosjean	grosjean	20
2016	19	ericsson	ericsson	21
2016	20	hamilton	hamilton	1
2016	20	rosberg	rosberg	2
2016	20	raikkonen	raikkonen	3
2016	20	max_verstappen	max-verstappen	4
2016	20	vettel	vettel	5
2016	20	ricciardo	ricciardo	6
2016	20	hulkenberg	hulkenberg	7
2016	20	perez	perez	8
2016	20	alonso	alonso	9
2016	20	bottas	bottas	10
2016	20	gutierrez	gutierrez	11
2016	20	massa	massa	12
2016	20	kvyat	kvyat	13
2016	20	sainz	sainz	14
2016	20	jolyon_palmer	jolyon-palmer	15
